url,in_swdb,SITE_URL,num_site_ids,account_ids,site_ids
microlise.com,True,microlise.com,2.0,18653667;18653667,30213938;180224962
slgienergy.com,True,slgienergy.com,2.0,9323523;9323523,17731476;173249969
polyflor.co.nz,True,polyflor.co.nz,1.0,2217335,33844915
vstar.in,True,vstar.in,1.0,16793482,30949273
pharm-int.com,True,pharm-int.com,5.0,2006641;2006641;2681712;2006641;2006641,1241718;1241255;1511724;173116369;34716346
macphie.com,True,macphie.com,1.0,3166395,5442261
lekiaviation.com,True,lekiaviation.com,1.0,5512745,642320
lekiaviation.com,True,lekiaviation.com,1.0,5512745,23540034
spu.ac.th,True,spu.ac.th,1.0,24327045,35477321
amchar.com,True,amchar.com,3.0,451864;11216923;451864,1712474;20002348;178416766
noll-law.com,True,noll-law.com,1.0,2840602,980283
hallbergengineering.com,True,hallbergengineering.com,1.0,2379419,1425965
fullfordelectric.com,True,fullfordelectric.com,1.0,318284,41609
etisalat.ae,True,etisalat.ae,1.0,13734217,27367184
aresfoods.ca,True,aresfoods.ca,1.0,4453104,7138942
test.com,True,test.com,1.0,266941,2046381
test.com,True,test.com,1.0,36040603,178905930
test.com,True,test.com,1.0,12515489,23405549
metroappliancesandmore.com,True,metroappliancesandmore.com,8.0,1665465;1665465;1665465;1665465;1665465;1665465;1665465;4364568,1512673;117440;1505290;36989384;116120;105357;2086418;7055641
metroappliancesandmore.com,True,metroappliancesandmore.com,1.0,36054593,178921247
metroappliancesandmore.com,True,metroappliancesandmore.com,1.0,29434680,41126513
sahchicago.org,True,sahchicago.org,1.0,38458288,182260635
marvell.com,True,marvell.com,11.0,33084528;34293065;33084528;33084528;33084528;33084528;1399058;33084528;33084528;33967488;38479769,6019984;175140398;37398691;6008099;180277685;173204496;930866;5993053;282635;174622848;182699378
marvell.com,True,marvell.com,13.0,33084528;33084528;33084528;38249656;38619529;33084528;33084528;33084528;33084528;15633675;33084528;37051330;33084528,27137260;24721287;31687801;181165266;177087628;177541060;177087678;44835027;22862189;29517232;182185077;180480358;27479324
gulfcoastwindows.com,True,gulfcoastwindows.com,1.0,2314492,2466480
iss-na.com,True,iss-na.com,2.0,364485;4834571,976078;7333741
sbsofbak.com,True,sbsofbak.com,1.0,326013,243183
steel-eye.com,True,steel-eye.com,1.0,25861684,36756628
ferran-services.com,True,ferran-services.com,3.0,1027086;1027086;1027086,614206;178158579;572505
progression.com,True,progression.com,1.0,14107253,31070470
hi-schoolpharmacy.com,True,hi-schoolpharmacy.com,18.0,2709824;2539826;2709824;2709824;2709824;2709824;2709824;2539826;2709824;2709824;2709824;2539826;37705429;2709824;2709824;2539826;2709824;2709824,7163550;2138287;2767037;2742998;19488562;2135404;36053906;2127249;2741286;36158000;6951127;2137050;181206060;2749852;2756347;2129125;36368020;2763568
buckprop.com,True,buckprop.com,3.0,3398987;4274408;37730519,5962586;7006097;181190680
servicecentermetals.com,True,servicecentermetals.com,2.0,24841410;24841410,2654637;178764376
altmanplants.com,True,altmanplants.com,9.0,1630636;1630636;1630636;1630636;1630636;10746090;1630636;1630636;1630636,178044367;174623944;174623524;2554281;174644101;19326846;268672;174640956;34234879
tf-amd.com.my,True,tf-amd.com.my,1.0,16905970,173821656
purapharm.com,True,purapharm.com,8.0,38347427;38695918;38346864;38636581;38347427;38347427;34146220;38636581,179828724;181713019;32973768;181316460;32727173;32334797;25114362;32806038
moperry.com,True,moperry.com,1.0,1860609,139168
elematec.com,True,elematec.com,1.0,6252362,350177
elematec.com,True,elematec.com,13.0,6252362;38612076;6252362;27401983;6252362;6252362;6252362;6252362;27401983;6252362;6252362;38612076;6252362,27888098;179852860;179961121;182166289;22849682;35158911;33666167;33469904;37876902;177542089;27928480;177023867;32810993
whafh.com,True,whafh.com,1.0,2935206,1738653
kinze.com,True,kinze.com,3.0,38439475;599191;599191,181999747;178384976;178490715
fuld.com,True,fuld.com,2.0,3458978;2689801,5996855;1286672
appagroup.com,True,appagroup.com,2.0,4189066;1575950,6740663;2553101
raymond.in,True,raymond.in,92.0,13817512;15670351;17039929;15868420;20704261;18616593;20704261;27479047;17039929;21193545;20704261;17957842;20704261;14533888;20704261;20789874;21412575;20704261;21193545;15293560;20704261;20704261;14657032;18482503;13576550;20704261;20507585;19641109;17297547;20704261;17039929;20704261;27301367;20704261;27592591;15987589;21412575;12913979;29432543;13369091;20704261;20704261;15670351;20704261;20704261;20704261;17347730;20704261;20194644;20704261;20704261;20704261;20704261;20704261;20704261;16641535;17039929;15443115;18312156;20704261;20704261;20704261;20704261;21412575;29241652;20704261;20704261;20704261;17838181;21444581;18348567;36916584;20704261;17176352;25866658;20704261;20704261;13369091;20704261;20704261;13127856;15987589;36725090;20704261;20704261;20704261;20704261;20704261;20704261;29458785;20704261;36916473,29900969;182164865;27590061;31000018;182166008;29457694;182188065;39017491;175140579;27357279;180191471;27358752;180202870;30924077;29439119;31069503;38387401;180182337;27483275;30926460;182164142;182172158;30932288;30941357;30962400;27349902;30070905;32105136;30999155;180202919;30062536;182174525;38606764;182188026;38796842;27568809;31019859;27589313;40417349;182175074;182182053;182153857;31415691;180192271;34015643;182153794;32105167;182163099;29948287;180182979;182184410;180195878;32896630;182174830;180192034;29952752;30925137;27577984;29453389;179856079;182154674;180183213;182151731;29966995;41097526;182165051;182154941;30976875;28943952;30047175;27535003;180147990;182184614;27370039;37090006;182187928;182692353;29840447;182163509;180189617;30280287;180210683;179864186;182188854;182171914;182184023;182167307;182184167;182165739;39397862;182163728;180149783
lekise.com,True,lekise.com,1.0,24316238,35052202
deltadental.com,True,deltadental.com,17.0,2755028;150692;36977739;958066;958066;2755028;958066;958066;36977731;958066;958066;958066;2755028;23130374;958066;150692;1244613,2660588;2217300;180398404;353808;793839;2671960;626770;268971;180398355;369215;633562;124869;2699980;34716234;710815;1753338;876123
deltadental.com,True,deltadental.com,3.0,36114617;36063104;36111791,178947983;178864888;178878627
deltadental.com,True,deltadental.com,1.0,36920935,180192163
nautic.com,True,nautic.com,4.0,1053208;33559479;1053208;1053208,729503;174158520;1073972;2256771
informatica.com,True,informatica.com,11.0,674398;674398;674398;674398;674398;674398;9687180;674398;674398;34114579;674398,180117764;1838411;174856974;178380138;277633;977212;17701264;37220784;447310;174881353;180280535
informatica.com,True,informatica.com,3.0,30210301;36041081;21483733,43106702;178906612;32461550
informatica.com,True,informatica.com,6.0,34095579;27023893;13701684;674398;34095579;34095579,23547499;38264525;30025411;28492050;177407736;18327044
hindujagroup.com,True,hindujagroup.com,5.0,3018834;1593361;1593361;1593361;2719708,1808593;7075000;7199420;7236207;1814297
hindujagroup.com,True,hindujagroup.com,19.0,30702783;17442944;14849381;34093361;14849381;20250867;13728043;14849381;6241829;34093361;34093361;16740747;14849381;20218554;20271450;14849381;14849381;20271450;20271450,42981375;30977749;29475069;182150241;27386532;29936622;30051775;30997725;38821212;182153764;182154291;29494999;31051066;30016492;37780604;180202029;29787951;182150450;182183042
intelliloan.com,True,intelliloan.com,1.0,1752002,173076176
fifcousa.com,True,fifcousa.com,6.0,6263815;6263815;276480;6263815;6263815;276480,1787569;174891347;1832811;44570362;178595956;1855554
safecoastseafoods.com,True,safecoastseafoods.com,1.0,33085885,173168569
actionfirepros.com,True,actionfirepros.com,3.0,27715362;733478;756498,40283006;2450840;2449446
elizajennings.org,True,elizajennings.org,5.0,356657;1240003;4595161;674169;1240003,2042538;2003568;7260474;2068965;1966845
at-global.com,True,at-global.com,2.0,6238383;6238383,27930823;179830135
salelytics.com,True,salelytics.com,2.0,38437872;23782949,181997523;1563571
chirurgiemaxillo.com,True,chirurgiemaxillo.com,1.0,26066699,38915221
patelco.org,True,patelco.org,5.0,1010161;1010161;33071324;1010161;1010161,132390;37916504;173227383;428640;10974080
tilden-coil.com,True,tilden-coil.com,1.0,37708872,181215961
aimtron.com,True,aimtron.com,2.0,85840;85840,84596;926494
alphaoil.ca,True,alphaoil.ca,1.0,2663947,3041664
womgroup.com,True,womgroup.com,2.0,653912;653912,180201554;31009501
mdclone.com,True,mdclone.com,1.0,30197452,43107726
gob.mx,True,gob.mx,33.0,6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021;6245021,558282;1889344;254761;252182;2457062;2456499;19386974;2162739;2391093;2405274;62625;2453534;2473284;1737898;64391;1490144;1002527;207768;226602;7647770;639838;2753920;19403458;544163;36265823;36579282;275145;63937;2427815;1261753;2623462;1692560;587457
gob.mx,True,gob.mx,1.0,989065,173464129
cityofpensacola.com,True,cityofpensacola.com,8.0,547381;37696033;37960977;547381;547381;547381;37720447;547381,182267188;181178120;181400513;178166886;572851;594235;181187256;178716113
bri.co.id,True,bri.co.id,2.0,6233929;6233929,22968477;179831045
sacksteinlaw.com,True,sacksteinlaw.com,1.0,2284261,1715838
eyephy.com,True,eyephy.com,1.0,1010271,621954
drillmex.com,True,drillmex.com,2.0,3423500;26030761,5985883;38424778
centralsecurities.com,True,centralsecurities.com,1.0,10728251,19265502
obe.com,True,obe.com,22.0,38481272;38481272;38481272;38481272;38481272;38467334;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272;38481272,12386754;583973;6682609;1621425;2572648;182269381;451132;2508412;36473472;1708686;2264075;2321371;671886;8672627;1966128;1504983;132501;178322009;6855529;1481257;2070794;18136275
preflooring.com,True,preflooring.com,1.0,2972706,2335997
pricedex.com,True,pricedex.com,1.0,1867190,2959074
impactcanada.com,True,impactcanada.com,1.0,3424038,6024755
ussignandmill.com,True,ussignandmill.com,1.0,477400,625860
nutrifood.co.id,True,nutrifood.co.id,2.0,38637627;15843386,182503797;175055762
donowentire.com,True,donowentire.com,2.0,2833878;2833878,903284;952352
thenewtrongroup.com,True,thenewtrongroup.com,8.0,695772;695772;695772;695772;5427529;695772;695772;695772,173103340;1178336;6015400;2551463;174144657;2519923;1163087;1177001
thenewtrongroup.com,True,thenewtrongroup.com,1.0,36061781,178863423
rubrik.com,True,rubrik.com,3.0,33029677;346697;346697,173097049;421374;402502
rubrik.com,True,rubrik.com,1.0,19140027,29567708
precisionpractice.com,True,precisionpractice.com,2.0,581110;581110,1504273;819634
extremefire.com.au,True,extremefire.com.au,1.0,10784502,18659344
chinadailyhk.com,True,chinadailyhk.com,1.0,30594927,42901550
terinichols.com,True,terinichols.com,1.0,2394562,1783245
airtac.com,True,airtac.com,3.0,27224224;17960435;30391024,37607812;180344571;24375883
credihealth.com,True,credihealth.com,2.0,21217808;21217808,182166547;27382815
dselectrical.com,True,dselectrical.com,2.0,84525;37728497,19348773;181194065
bypeterandpauls.com,True,bypeterandpauls.com,6.0,36068963;11188306;21482109;36125841;36119149;11228620,178960033;19601917;33558689;179063845;179004248;19707560
alderconstruction.com,True,alderconstruction.com,3.0,4374036;37685643;37707380,7063017;181169436;181191292
uniekinc.com,True,uniekinc.com,2.0,37700935;301302,181178739;2787730
co.grant.mn.us,True,co.grant.mn.us,1.0,2329039,1456426
asburyauto.com,True,asburyauto.com,9.0,422393;422393;422393;422393;3221493;549845;422393;422393;422393,813351;19952150;12195009;801800;1872968;1527360;2475144;797402;12421741
asburyauto.com,True,asburyauto.com,1.0,36835198,180027267
iaaglobal.org,True,iaaglobal.org,1.0,513775,1740311
trellisware.com,True,trellisware.com,1.0,49706,156574
archlou.org,True,archlou.org,54.0,1730631;36979470;36963429;36979289;37637245;37651017;37616128;1730631;1730631;1730631;36964541;1730631;1730631;1730631;37615773;1730631;1730631;37683494;1730631;36972938;1730631;36979290;1730631;1730631;1730631;36981240;1730631;1730631;37637427;1730631;36979471;36979291;36972937;1730631;1730631;36980175;37680515;1730631;37116595;1730631;1730631;36979451;1730631;36979468;1730631;1730631;37616784;1730631;1730631;1730631;1730631;36974186;1730631;1730631,173224884;7033907;6683680;178736565;180119257;1118573;180103824;1127949;173356364;178642272;7687853;173356395;1106240;1106499;180050039;174175453;1116938;180285691;180146731;173356401;1107603;7032370;178642270;174627540;173234572;1114577;173356362;173356356;1118365;173356399;17873235;173272170;173356373;178736569;7032371;1113456;7234468;173356366;1115976;174811728;173356361;178676032;174600738;180403463;180070781;1129419;180014949;173356376;173230354;1112858;173356379;7024580;173109221;173356357
austinsfs.com.au,True,austinsfs.com.au,1.0,14788200,29308146
manncorp.com,True,manncorp.com,1.0,1158959,36472050
andyfrain.com,True,andyfrain.com,9.0,802498;802498;802498;802498;802498;802498;802498;802498;802498,2058434;2591973;178702107;7053364;178460147;871018;1130623;7329953;1681360
trendspotinc.com,True,trendspotinc.com,2.0,1556367;1556367,173193219;154265
bulwarkpestcontrol.com,True,bulwarkpestcontrol.com,25.0,38445870;1485076;1485076;1485076;1485076;1485076;1485076;1485076;1485076;1485076;1485076;4358281;1485076;1485076;1485076;1485076;1485076;1485076;1485076;1485076;1485076;1485076;38468585;1485076;1485076,182249417;68477;37218302;34636636;36260259;34461727;1930089;1569051;1892607;36252997;37323321;7051039;36791453;2098109;34385855;2531846;34795067;1900128;2093910;36584076;85412;37095757;182273081;37404334;36791131
gslelectric.com,True,gslelectric.com,1.0,1568863,1565988
h2o.ai,True,h2o.ai,1.0,3396421,6018342
ascentengrs.com,True,ascentengrs.com,2.0,17562239;21266484,30243789;29958250
ueg1.com,True,ueg1.com,2.0,1748601;1748601,911885;865301
vbsharma.ca,True,vbsharma.ca,1.0,6887910,3054658
shimamura.gr.jp,True,shimamura.gr.jp,1.0,17880536,27954065
belcherpharma.com,True,belcherpharma.com,3.0,1220940;1220940;39008268,632302;616516;751623
memc.com,True,memc.com,4.0,31021118;6238346;15484441;32971619,30114447;27715856;35156276;27374555
raymurray.com,True,raymurray.com,3.0,628699;628699;628699,19272729;19441795;1250689
rhenus.group,True,rhenus.group,4.0,37734589;37734007;31901182;11217627,181228852;181225200;3000323;19625031
rhenus.group,True,rhenus.group,22.0,38619988;20620863;20620863;20620863;6235217;20620863;38619988;324469;20620863;324469;324469;38897805;20620863;324469;38786576;38619988;324469;20620863;324469;38327189;324469;20620863,179849325;182183681;182152661;182184625;179830107;182173804;177089043;181698620;182185348;177545602;181365823;181820652;182174094;181366043;179862055;177578594;35798529;182182305;181747806;181869587;181694589;182188844
aluminumtrailer.com,True,aluminumtrailer.com,3.0,985176;985176;985176,36579453;1015810;34359399
usarice.com,True,usarice.com,1.0,1471330,2640172
usarice.com,True,usarice.com,1.0,12771199,23717603
metro.us,True,metro.us,1.0,4527715,6936277
mtucker.com,True,mtucker.com,2.0,746233;746233,1666731;1639206
nokair.com,True,nokair.com,2.0,24367551;21027398,35678496;46192811
mcwilliamsmoving.com,True,mcwilliamsmoving.com,1.0,564435,3009622
ssi-steel.com,True,ssi-steel.com,1.0,24300350,35372329
champeau.com,True,champeau.com,2.0,117792;117792,44726165;3069529
branchgroup.com,True,branchgroup.com,2.0,27006;37729176,2696243;181211835
dsrny.com,True,dsrny.com,1.0,2242904,1762168
joliet86.org,True,joliet86.org,27.0,296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327;296327,174664136;173209456;174664135;173265401;173265375;173226396;173265345;173265391;173254391;173265389;173105500;173265356;174132246;173290323;173181148;174175388;173265361;173220855;173265366;173265394;173265354;173209815;173265358;174617145;173217930;975863;173265348
jbanksdesign.com,True,jbanksdesign.com,1.0,1849556,2271758
seiu1000.org,True,seiu1000.org,2.0,699224;699224,178124471;251299
keizers.ca,True,keizers.ca,2.0,2590835;11307340,2952884;19808056
piramal.com,True,piramal.com,2.0,6227023;34104212,1642184;174878790
piramal.com,True,piramal.com,1.0,6227019,2958543
piramal.com,True,piramal.com,78.0,6227019;6227019;6227019;13351091;27501005;27499520;6227019;19058691;27499472;6227019;27501000;14578219;13712234;29237390;6227019;20627891;27499475;6227019;27499465;6227019;6227019;6227019;17642431;6227019;38969369;19058691;6227019;27479318;6227019;1462523;6227019;27502128;19424703;27499466;18920237;6227019;6227019;6227019;6227019;6227019;16804922;6227019;27502143;27499435;27501001;6227019;6227019;12694516;6227019;27459593;18314504;6227019;6227019;27499459;6227019;18172428;16599812;15279101;6227019;6227019;6227019;27500994;16462148;19058691;15781505;19916129;27479049;6227019;27499502;6227019;19525377;16121638;19058691;6227019;1462523;13176366;6227019;19058691,33333441;180158967;180200926;30081186;38792439;38590266;42852328;27385497;38083972;182174333;38416236;29798729;31083236;40973092;37982974;29993071;39168724;180158802;37476915;180205310;43506752;38903720;30194020;180191296;38792160;30198518;182170516;39095448;180373707;29789541;27575813;38084102;30008566;38093685;30133894;34070125;180177780;32595477;180189619;180196175;182185896;180158933;37477028;37679258;37707837;30095691;180186011;30022975;180190939;38891884;31026298;182172761;42932608;39096352;180196221;29744961;30133842;29534967;180185928;29742678;180202293;38489013;29535029;44603110;30185780;27372298;38285375;180178876;39168726;29828639;30096334;30017450;27379797;30228946;180189618;31038456;180177218;182175792
ribolia.com,True,ribolia.com,1.0,17856495,24701201
newbridge.org,True,newbridge.org,7.0,2103094;2103094;9365075;2103094;2103094;2103094;2103094,180258393;178077308;17574339;7325603;7240960;180200114;7240959
pacificglazing.com,True,pacificglazing.com,1.0,1228352,227541
bavelloni.com,True,bavelloni.com,1.0,29621126,41208205
shopbentley.com,True,shopbentley.com,19.0,36106200;36052166;36056629;36048431;3280376;36041854;36056501;10646036;36053166;36127090;36045838;36053884;36056322;36058136;36053949;36058086;36056870;36107071;36056608,178822031;178886613;178923622;178914177;38206600;178840298;178923489;19582322;178887795;179066325;178845659;178888592;178923279;178925472;178888661;178925417;178923908;178872439;178923577
crossinggroup.com,True,crossinggroup.com,2.0,3303814;23783373,321283;36039122
crossinggroup.com,True,crossinggroup.com,1.0,3303814,2865005
rightsys.com,True,rightsys.com,3.0,2721348;2721348;2721348,180120000;179504045;2715408
ferngroup.com,True,ferngroup.com,2.0,831708;10870256,3015147;19577072
equilend.com,True,equilend.com,2.0,2934471;2934471,1853694;1741108
equilend.com,True,equilend.com,1.0,11137686,19562308
glts.net,True,glts.net,2.0,358146;2899787,1250309;1319929
nlsmichigan.org,True,nlsmichigan.org,1.0,2746424,1321233
eagle.org,True,eagle.org,11.0,2869126;4508104;2869126;2869126;2869126;2869126;2869126;2869126;2869126;2869126;37726196,2588228;6925166;19892129;2373937;1771281;6929557;6889567;20003300;37110242;7264304;181195847
eagle.org,True,eagle.org,1.0,2869126,180414008
eagle.org,True,eagle.org,10.0,2869126;2869126;10902884;2869126;2869126;22446145;14812637;36729218;2869126;36724359,177380077;180178358;18453742;180177377;28637641;32833237;27866295;44410898;30069607;179863308
consultingradiologists.com,True,consultingradiologists.com,2.0,2906773;2906773,1427837;1418135
icarasia.com,True,icarasia.com,1.0,10729463,18432442
carriereindustrial.com,True,carriereindustrial.com,2.0,37736335;3283344,181233676;173312144
siebold.com,True,siebold.com,1.0,2062539,582589
personalassistants.com,True,personalassistants.com,1.0,1631532,2588517
goodwillnm.org,True,goodwillnm.org,8.0,2608516;2608516;2608516;2608516;2608516;2608516;2608516;2608516,1701353;1687194;1700449;1702781;1702782;174877054;1702783;1698518
interspiro.com,True,interspiro.com,1.0,819704,19307540
kingpower.com,True,kingpower.com,7.0,24316518;24373141;6237410;6237410;22683068;6237410;22720353,35036641;35078379;35132216;35036492;177498331;35532426;33547921
manahotels.in,True,manahotels.in,1.0,15654006,29858833
gptchb.org,True,gptchb.org,2.0,1093998;1093998,178184693;2303631
alexander-dennis.com,True,alexander-dennis.com,1.0,932700,432529
alexander-dennis.com,True,alexander-dennis.com,1.0,932700,3021479
alexander-dennis.com,True,alexander-dennis.com,3.0,4975308;932700;22457899,23261094;36527657;33489701
hubbardhall.com,True,hubbardhall.com,3.0,536458;536458;536458,508414;1276611;2292328
wdmanor.com,True,wdmanor.com,1.0,2735556,54102
mwmechanicalinc.com,True,mwmechanicalinc.com,1.0,37699298,182029050
cierant.com,True,cierant.com,1.0,1998853,512474
ttigroup.com,True,ttigroup.com,4.0,6259404;6259404;6259404;6259404,38523810;178595147;178260149;178771385
ttigroup.com,True,ttigroup.com,22.0,6259404;6259404;6259404;6259404;6259404;31013896;6259404;6259404;6259404;6259404;38345017;19466814;6259404;6259404;6259404;6259404;6259404;6259404;6259404;6259404;23615093;19466814,32969714;177035102;179865421;179849176;18525401;25614419;181466612;179865496;177035549;179866159;27437976;25749218;40718318;24731560;180377246;27698279;179863482;177274439;34067427;32918512;32563621;181694126
netplustms.com,True,netplustms.com,1.0,51815,1244897
semsinc.net,True,semsinc.net,5.0,2251613;2251613;2251613;38454718;2251613,180280777;180343375;7567582;182253785;1156299
bocagroup.com,True,bocagroup.com,3.0,1762446;38473241;1762446,173209127;182281579;1758521
colorado.edu,True,colorado.edu,81.0,2337294;404740;2906062;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;37721367;404740;1320327;404740;404740;404740;404740;404740;404740;404740;404740;404740;149023;404740;38470669;404740;404740;38461838;404740;37717915;38459447;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;404740;38480075;404740;404740;404740;404740;404740;404740;4578312;404740;38464067;404740;38453138;404740;404740;404740;404740;404740;404740;404740;404740;404740;37711957;404740;404740;404740;945251;404740;404740;404740;404740;293960;404740,455850;19392913;506514;173075741;173820451;19907773;487805;36458621;461915;179778994;459389;178616616;19906703;181188138;36059827;506694;482786;466379;19451966;173087434;173174270;6934619;458782;496794;475563;493935;173160491;182279619;19481238;503046;182263972;7028968;181207926;182258165;37004884;173133833;451496;457228;457983;464903;37109790;19907703;499914;173185253;19921399;497974;173104768;473760;474054;182268474;506551;482903;36370763;173133144;182274259;476110;7237796;456988;182252848;475893;182686272;2305241;6907312;178255716;182264843;475375;499981;173165385;472384;173113513;181202964;7261456;19437788;173185232;499440;452594;178368091;19921485;474010;501079;180290023
pransystems.com,True,pransystems.com,2.0,2524432;2524432,3093533;3097002
kh.org,True,kh.org,12.0,2271419;34338380;38459063;2256080;2271419;2899458;1535728;34338380;2271419;1535728;226648;2271419,6744651;178136247;182255242;2716996;173085684;36474563;857474;176191641;2717131;174609359;851991;2716308
quantumgroup.com,True,quantumgroup.com,3.0,138692;1965317;1440793,894118;893649;910801
htcinc.com,True,htcinc.com,3.0,2782393;2272754;2272754,331002;1325092;178196232
htcinc.com,True,htcinc.com,4.0,2272754;18963856;2272754;17774217,29350851;30230866;19909621;31055243
futuremetals.com,True,futuremetals.com,6.0,3311190;3311190;3311190;3311190;3311190;3311190,12302506;246499;7054466;572033;2060117;1389228
futuremetals.com,True,futuremetals.com,1.0,3311190,18551185
kvhealth.net,True,kvhealth.net,3.0,533324;4476952;2465453,2717377;7162948;2771645
prlabs.com,True,prlabs.com,3.0,4169815;37690589;552516,6721502;181168771;2428818
sandycove.org,True,sandycove.org,1.0,3001828,1200674
optoma.com,True,optoma.com,1.0,6253490,282277
optoma.com,True,optoma.com,1.0,10876673,19793101
alkodistributors.com,True,alkodistributors.com,9.0,676999;676999;676999;676999;676999;676999;676999;676999;676999,19429694;12174786;18027859;1233864;6991144;18185509;19989513;17867966;1215812
nldappraisals.com,True,nldappraisals.com,4.0,11074744;10837238;11126945;11239661,19628593;19848206;19628773;19831858
macqueeneq.com,True,macqueeneq.com,4.0,10831583;33038409;10831583;10831583,1410916;173095670;6878296;173382644
stuertz.com,True,stuertz.com,1.0,31929263,2069260
triple8.ca,True,triple8.ca,1.0,2828390,2916459
pbinfo.com,True,pbinfo.com,1.0,2232786,254217
homewoodhealth.com,True,homewoodhealth.com,16.0,36054428;36041388;36128877;1088223;37738433;36053638;37736386;1715796;36051489;1088223;1088223;36041070;1088223;36045738;36065090;1088223,178921023;178907051;179111069;19508892;181226173;178888312;181233722;43759366;178885841;2850104;173276164;178906603;3038320;178845532;178979155;173465805
jewelry.org.hk,True,jewelry.org.hk,12.0,22661437;22723929;22669219;22689269;22697628;22661504;27278422;22693710;22661741;27920340;22689060;22689101,33738902;33712103;33629133;32536287;32864559;33382906;37669475;34066908;32481104;39977816;33957525;33164522
byzan.com,True,byzan.com,1.0,13709714,31051315
